latest_chart_time,predicted_low,predicted_high,actual_low,actual_high,agent_count,simulation_rounds,runtime,loss
2026-04-05 01:00,66948.2,67280.0,66900.0,67151.1,10,5,0.10577173233032226,
2026-04-05 02:00,66888.88888888889,67231.11111111111,67072.1,67164.0,9,5,0.11452784538269042,250.3222222222248


total_runtime_mins,0.2
hit_rate,0.500000
avg_loss,250.3222
