latest_chart_time,predicted_low,predicted_high,actual_low,actual_high,agent_count,simulation_rounds,runtime,loss
2026-04-05 01:00,66795.0,67270.0,66900.0,67151.1,10,5,0.03581796487172444,223.89999999999418
2026-04-05 02:00,66888.88888888889,67233.33333333333,67072.1,67164.0,9,5,0.047933316230773924,252.5444444444438


total_runtime_mins,0.1
hit_rate,1.000000
avg_loss,238.2222
