latest_chart_time,predicted_low,predicted_high,actual_low,actual_high,agent_count,simulation_rounds,runtime,loss
2026-04-05 02:00,66913.63636363637,67270.12727272727,67072.1,67164.0,11,3,3.8646029432614646,264.59090909091174
2026-04-05 01:00,66745.0,67330.0,66900.0,67151.1,10,3,3.9495048046112062,333.8999999999942
2026-04-05 03:00,66950.0,67208.33333333333,67034.8,67160.0,6,3,3.981409509976705,133.1333333333314

avg_loss,243.8747

total_runtime_mins,4.0
hit_rate,1.000000
