latest_chart_time,predicted_low,predicted_high,actual_low,actual_high,agent_count,simulation_rounds,runtime,loss
2026-04-05 02:00,66955.55555555556,67211.11111111111,67072.1,67164.0,9,5,3.8505234996477764,163.6555555555533
2026-04-05 03:00,66970.0,67204.28571428571,67034.8,67160.0,7,5,5.913612552483877,109.08571428571304
2026-04-05 01:00,66755.55555555556,67294.44444444444,66900.0,67151.1,9,5,6.161610992749532,287.78888888887013

avg_loss,186.8434

total_runtime_mins,6.3
hit_rate,1.000000
