latest_chart_time,predicted_low,predicted_high,actual_low,actual_high,agent_count,simulation_rounds,runtime,loss
2026-04-05 01:00,66909.1,67265.0,66900.0,67151.1,10,5,0.0865904688835144,


total_runtime_mins,0.1
hit_rate,0.000000
avg_loss,NA
