latest_chart_time,predicted_low,predicted_high,actual_low,actual_high,agent_count,simulation_rounds,runtime,loss
2026-04-05 01:00,66765.0,67255.0,66900.0,67151.1,10,5,0.03521466255187988,238.89999999999418
2026-04-05 02:00,66877.77777777778,67211.11111111111,67072.1,67164.0,9,5,0.04701495170593262,241.4333333333343


total_runtime_mins,0.1
hit_rate,1.000000
avg_loss,240.1667
