latest_chart_time,predicted_low,predicted_high,actual_low,actual_high,agent_count,simulation_rounds,runtime,loss
2026-04-05 01:00,66830.0,67220.0,66900.0,67151.1,10,5,0.03571782906850179,138.89999999999418
2026-04-05 03:00,67020.0,67175.0,67034.8,67160.0,6,5,0.046031232674916586,29.80000000000291
2026-04-05 02:00,66888.88888888889,67253.33333333333,67072.1,67164.0,9,5,0.05634564956029256,272.5444444444438


total_runtime_mins,0.1
hit_rate,1.000000
avg_loss,147.0815
