latest_chart_time,predicted_low,predicted_high,actual_low,actual_high,agent_count,simulation_rounds,runtime,loss
2026-04-05 02:00,66877.77777777778,67242.22222222222,67072.1,67164.0,9,5,0.043714141845703124,272.5444444444438
2026-04-05 01:00,66825.0,67255.0,66900.0,67151.1,10,5,0.060585641860961915,178.89999999999418
2026-04-05 03:00,66975.0,67183.33333333333,67034.8,67160.0,6,5,0.06892725626627604,83.1333333333314


total_runtime_mins,0.1
hit_rate,1.000000
avg_loss,178.1926
