latest_chart_time,predicted_low,predicted_high,actual_low,actual_high,agent_count,simulation_rounds,runtime,loss
2026-04-05 01:00,66745.0,67285.0,66900.0,67151.1,10,5,0.6411184430122375,288.8999999999942
2026-04-05 02:00,66933.33333333333,67266.66666666667,67072.1,67164.0,9,5,0.6453713099161784,241.43333333334886


total_runtime_mins,0.7
hit_rate,1.000000
avg_loss,265.1667
