latest_chart_time,predicted_low,predicted_high,actual_low,actual_high,agent_count,simulation_rounds,runtime,loss
2026-04-05 02:00,66844.44444444444,67263.33333333333,67072.1,67164.0,9,5,0.06060787041982015,326.9888888888963
2026-04-05 01:00,66685.0,67255.0,66900.0,67151.1,10,5,0.08565256992975871,318.8999999999942


total_runtime_mins,0.1
hit_rate,1.000000
avg_loss,322.9444
2026-04-05 03:00,66945.34999999999,67191.66666666667,67034.8,67160.0,6,5,0.48765193223953246
